0,171.04,794.68,304.52,399.56,572.13,893.89,506.31,718.99,538.24,284.56,217.42,570.86,330.76,382.76,446.11,591.21,267.48,329.32,455.83,378.93,279.96,963.07,249.09,473.62,479.31,213.05,340.98,310.55,886.95,374.83,759.52,404.34,328.2,226.92,189.27,389.44,448.13,382.79,200.63,411.37,361.07,584.28,580.19,252.26,890.22,534.41,274.9,662.23,231.96,416.85,349.81,472.35,322.56,165.87,176.26,481,163.05,198.33,258.09
1,326.34,681.75,222.83,376.68,454.35,740.74,436.61,686.54,551.8,248.92,232.92,418.75,310.92,293.39,327.88,428.91,238.91,298.72,356.99,370.68,240.13,842.31,195.59,350.34,409.75,195.68,245.3,281.74,807.44,330.72,610.48,339.19,244.97,200.32,224.14,204.35,366.95,281.65,173.51,360.38,289.24,545.25,419.21,217.78,804.17,432.46,237.79,535.9,186.14,180.1,176.88,444.14,268.01,220.13,172.08,222.63,161.23,193.02,210.19
2,255.91,649.47,199.14,329.92,389.6,601.69,409.6,596.8,453.61,225.45,215.53,355.05,278.89,256.2,309.73,411.64,226.66,257.66,282.65,368.85,226.23,696.5,198.86,331.72,356.51,187.01,206.91,268.41,765.6,253.55,556.46,277.48,224.17,196.83,212.92,181.64,303.03,207.96,160.54,275.3,257.19,468.41,336.08,190.18,561.95,410.43,197.15,445.24,180.69,147,154.89,347.59,234.28,204.44,166.61,171.54,166.25,200.39,177.86
3,228.96,601.45,184.65,296.7,335.33,503.94,381.75,563.41,436.05,222.81,197.28,421.92,241.23,256.4,289.73,356.84,203,216.82,256.13,291.86,227.13,534.55,196.04,273,323.54,179.14,176.18,242.09,734.35,214.07,509.62,241.85,221.1,187.43,200.53,181.63,269.42,182.87,160.44,214.29,222.15,388.03,297.24,177.45,438.93,362.12,176.85,409.3,168.37,144.14,147.81,277.41,205.52,181.03,156.41,167.51,160.01,175.41,161.69
4,205.65,581.21,177.6,275.18,314.54,399.46,358.02,531.09,426.12,208.01,195.42,405.71,222.69,237.21,252.71,289.68,193.59,189.38,232.74,290.31,227.77,439.71,190.45,246.96,282.43,165.87,160.96,218.93,653.12,196.79,441.27,226.66,225.61,163.45,189.8,162.4,247.06,184.11,182.1,187.45,209.83,346.14,280.02,171.71,358.63,311.76,161.58,350.15,158.84,139.79,139.39,234.76,190.56,161.71,155.89,169.22,152.3,155.48,154.28
5,184.27,569.11,177.27,277.5,299.54,334.79,356.24,507.47,401.62,194.49,194.5,335.95,219.17,216.03,234.4,256.91,196.81,183.82,217.44,359.92,224.03,376.74,188.56,226.84,257.74,162.47,156.41,213.96,576.79,189.02,379.37,225.7,226.98,152.05,189.7,146.21,237.99,183.48,199.78,176.46,215.17,327.88,275.4,169.8,316.3,234.38,156.25,304.72,154.66,138.9,139.85,238.71,186.68,153.04,157.18,165.81,152.27,151.65,151.94
6,189.78,494.67,177.18,285.35,272.56,326.55,363.87,506.03,391.34,198.77,186.75,331.42,212.18,220.2,240.64,248.26,197.31,190.12,224.5,396.4,214.07,311.69,186.09,185.55,258.83,169.16,151.14,213.48,560.88,189.7,351.59,230.02,219.68,159.93,193.59,147.03,226.03,172.34,186.89,167.85,216.35,312.67,277.05,169.96,323.01,152.74,162.68,311.67,152.31,141.63,143.45,262.33,181.58,151.57,154.42,161.28,156.1,150.9,150.66
7,199.69,383.28,173.01,258.41,268.43,300.15,344.93,486.28,400.33,205.23,188.79,357.79,201.27,227.21,225.28,216.75,195.76,187.38,235.22,394.32,197.95,296.31,179.53,190.62,248.61,162.69,147.76,195.88,564.32,194.87,356.29,226.02,211.92,156.16,181.38,143.52,190.46,164.24,158.67,166.57,211.32,306.82,274.64,169.03,330.06,154.4,162.58,316.46,154.05,141.88,135.29,241.41,171.63,145.51,158.39,167.77,154.72,150.69,146.38
8,200.07,504.75,166.42,262.01,275.96,296.55,316.86,464.61,421.88,225.04,185.62,312.22,212.43,232.21,186.26,177.91,198.01,180.02,251.29,522.25,199.75,303.59,182.88,231.78,258.22,161.32,152,201.42,563.81,194.26,415.3,206.72,210.02,156.58,190.3,148.13,229.78,163.89,162.22,163.71,208.1,274.04,257.58,171.92,396.53,149.97,158.1,313.16,155.94,146.29,135.87,266.68,173.33,150.72,157,172.07,158.35,166.1,147.16
9,181.58,511.14,180.92,291.12,267.53,296.99,292.92,466.85,399.45,182.43,172.77,283.1,198.52,242.39,184.79,197.07,199.18,182.24,264.78,611.07,202.36,482.15,191.97,220.93,276.06,174.07,155.83,195.42,534.83,195.37,401.65,206.33,209.36,153.33,180.4,147.6,203.17,173.82,153.75,165.06,214.22,302.04,253.44,167.53,389.47,159.85,156.8,301.57,150.12,146.4,137.03,286.35,188.55,147.37,155.54,170.87,152.17,157.73,151.28
10,189.52,529.75,171.22,274.13,262.82,310.27,263.52,455.5,352.39,196.85,157.87,315.57,199.28,251.26,174.71,187.21,201.08,177.51,231.02,557.72,225.65,395.31,187.08,206.37,252.46,173.01,155.08,182.82,538.59,185.29,428.69,220.16,213.41,154.08,181.05,144.37,221.61,168.28,154.6,159.59,210.51,308.75,245.78,169.14,320.56,214.63,152.87,286.06,152.9,140.23,142.09,245.38,191.34,148.67,152.79,163.1,143.35,162.12,143.05
11,189.62,538.7,178.54,273.45,277.98,290.98,291.33,536.5,370.28,191.47,168.99,308.09,202.37,235.63,173.78,199.14,205.86,183.19,228.83,604.09,221.83,325.9,188.91,219.45,267.05,168.39,160.61,189.34,565.13,192.47,416.94,216.41,236.89,152.79,191.22,144.38,191.69,165.68,153.39,161.62,209.45,338.33,244.71,169.8,312.81,243.84,155.43,318.31,161.58,142.57,150.94,225.79,193.46,157.39,157.55,167,145.51,155.64,143.56
12,197.26,524.14,181.55,273.61,288.6,297.19,272.75,596.91,314.9,181.56,174.62,296.52,212.64,221.34,167.06,196.57,202.4,187.13,220.82,592.38,221.1,341.49,183.44,232.35,268.11,168.67,163.1,189.15,553.35,189.57,399.6,214.62,234.36,151.53,190.68,146.44,182.61,162.6,151.38,161.64,208.37,360.23,246.71,173.45,324.4,246.56,160.38,318.81,161.22,143.81,149.39,222.74,195.84,153.88,162.31,171.51,147,148.49,144.26
13,214.36,512.91,199.21,268.52,282.25,309.03,248.37,540.78,309.39,191.02,170.95,299.48,216.95,214.93,164.46,189.05,198.14,189.04,216.18,598.55,219.82,342.27,182.26,238.33,258.27,172.83,164.25,190.45,539.72,181.48,409.06,207.38,217.93,149.57,182.66,153.95,183.4,162.65,156.8,158.66,211.43,510.71,249.59,172.52,324.06,206.2,164.26,310.16,165.08,146.01,143.83,233.58,194.65,150.39,163.05,168.14,146.47,152.43,145.19
14,219.57,509.14,220.93,266.28,272.91,301.28,259.91,464.47,329.66,220.98,212.01,322.64,211.89,220.57,168.96,189.93,199.1,190.23,232.76,599.71,215.62,309.89,192.99,242.83,258.56,176.51,166.17,199.49,537.18,181.11,435,198.54,227.67,149.53,183.19,161.64,169.65,166.51,168.41,158.09,215.3,697.81,260.12,166.85,315.48,158.9,163.03,314.28,179.87,149.81,145.53,272.96,193.82,156.2,163.93,163.4,149,159.77,150.02
15,209.17,503.71,205.44,270.14,284.93,296.25,275.83,513.08,197.66,252.24,309.5,369.94,212.13,254.19,167.11,191.41,219.33,190.78,259.4,477.39,238.09,326.41,210.48,244.29,266.29,178.78,170.98,213.65,517.86,183.97,444.89,213.79,264.39,156.45,198.87,161.95,165.82,171.27,178.26,163.94,211.9,689.92,276.46,168.03,350.01,164.14,156.76,306.12,193.43,149.48,152.55,367.44,203.43,160.74,170.26,168.4,152.75,157.64,158.48
16,247.84,561.5,196.05,265.75,324.99,309.19,332.82,508.69,189.17,272.5,279.96,426.83,222.03,323.02,168.07,204.98,311.54,207.22,288.87,559.51,321.53,315.59,255,238.21,278.53,184.31,197.25,274.25,564.82,180.7,443.02,245.66,256.51,165.63,213.71,174.41,198.75,188.54,191.85,178.23,217.56,774.1,260.63,176.86,515.26,154.58,162.41,321.57,213.13,150.62,149.86,529.43,225.97,162.99,175.12,174.87,144.34,166.93,170.59
17,211.41,559.53,245.55,281.61,439.51,294.42,550.39,596.44,221.36,354.16,376.13,643.62,251.93,428.69,184.06,189.8,325.72,237.01,423.87,526.08,462.13,409.13,369.98,251.78,309.4,211.9,217.65,392.35,613.96,184.4,470.96,253.48,304.58,180.63,216.59,200.94,254.56,235.54,177.22,230.39,259,577.82,277.99,193.05,352.35,162.4,184.79,320.51,309.65,158.84,148.78,618.96,316.07,160.85,163.14,184.74,153.64,174.23,200.87
18,223.98,529.28,347.12,429.29,553.85,343.1,774.71,802.11,474.96,618.89,217.7,866.48,340.42,604.64,225.17,218.71,446.67,394.01,578.92,583.06,487,652.8,387.19,343.12,339.42,275.89,327.09,568.34,771.87,220.67,545.92,320.63,403.83,223.09,293.19,273.98,305.06,256.04,203.23,293.79,413.17,434.49,376.32,306.31,510.86,203.83,230.92,421.61,394.22,172.46,151.53,706.36,393.22,193.69,193.46,207.02,163.41,163.51,294.46
19,288.84,681.79,443.69,656.33,738.13,508.08,982.7,1013.9,605.5,753.59,188.28,1011.7,542.74,691.74,400.08,310.07,446.17,554.41,755.02,748.51,449.89,932.87,431.94,515.73,424.25,420.8,402.7,607.43,946.36,344.79,728.43,520.52,550.38,297.31,379.22,353.29,343.39,344.12,335.08,392.38,482.29,685.87,570.71,508.1,688.03,277.77,309.06,591.07,403.71,215.93,179.03,664.33,437.88,207.41,246.19,234.67,184.22,214.13,327.93
20,381.55,862.74,530.87,802.73,835.16,654.15,1025.9,1187.4,737.6,868.2,308.12,1066.1,736.62,747.03,478.02,420.02,427.17,646.64,889.08,909.3,413.3,1313,415.23,730.91,579.91,513.48,423.15,589.42,1182.7,521.57,906.65,677.74,613.35,377.62,459.09,396.8,345.73,352.47,431.52,473.24,551.14,1081.6,716.75,590.1,995.44,323.62,393.51,765.46,445.09,253.66,225.06,716.93,478.6,219.71,301.45,256.2,249.57,314.31,337.64
21,481.76,1088.9,644.88,811.77,895.39,824.67,1077.3,1279,810.56,975.29,407.69,1268.7,841.72,776.04,542.8,534.6,387.44,649.38,891.94,1018.6,380.48,1392.8,341.56,899.78,756.24,548.53,410.78,557.03,1305.6,690.68,1022.9,703.5,619.45,415.22,551.69,406.03,352.09,345.92,488.11,507.13,616.33,1396,799.23,528.94,1254.9,373.68,407.1,911.51,486.25,267.65,264.13,740.43,461.24,308.38,318.93,297.11,302.29,370.52,346.85
22,543.29,1273.8,716.34,752,927.94,1035.6,1145.2,1284.8,784.86,1005.7,537.41,1334,857.58,724.34,615.56,663.26,332.48,598.16,789.4,1100.8,336.32,1230.8,265.61,894.15,882.05,558.94,390.59,526.34,1259.5,794.89,1067.1,648.41,585.46,399.7,603.66,393.95,356.51,404.64,529.49,509.16,603.14,1489.3,820.89,470.54,1330,417.28,359.17,1035.7,465.96,257.36,306.06,614.64,382.64,420.3,337.76,345.24,309.78,387.89,340.27
23,533.53,1235.1,638.12,722.44,871.27,1178.7,1028.7,1240.8,761.88,926.63,783.89,914.28,805.84,576.01,595.94,760.18,303.29,561.08,678.62,1146.6,285.85,1167.6,221.59,729.06,905.69,542.83,356.26,501.62,1164.5,773.72,1027.9,613.89,488.49,374.54,547.88,355.34,314.93,450.86,537.28,505.02,490.79,1356.5,763.9,495.42,1281.4,404.66,322.1,1117.5,404.83,238.07,350.54,489.72,315.85,441.6,395.13,361.63,305.05,400.75,298.01
24,500.63,1037,472.72,721.41,810.62,1142.9,780.39,1161.3,826.56,809.18,743.41,774.81,657.54,439.72,581.97,664.9,268.42,580.64,548.05,1026.1,253.51,780.68,209.44,700.93,810.03,487.51,275.22,459.02,1019.7,564.69,871.76,610.17,407.46,379.64,464.32,275.12,262.52,314.48,497.12,468.94,394.76,1150.8,667.26,414.5,1150.4,379.46,272.24,1033.6,383.23,238.8,299.27,638.52,288.83,443.66,354.07,361.95,306.22,267,243.32
25,457.6,1136.4,268,592.82,644.32,967.99,628.08,931.21,668.98,690.69,627.05,656.07,576.52,321.44,453.38,461.73,230.18,480.44,416.69,903.64,220.38,660.41,186.01,591.58,788.24,391.38,227.28,381.78,859.25,504.55,737.52,506.24,366.47,308,420.7,236.65,207.26,231.37,426.13,283.44,326.53,973.99,549.92,240.12,955.15,276.62,213.98,809.74,296.34,228.5,237.69,693.96,202.35,376.26,284.4,320.45,270.97,330.69,200.71
26,412.74,911.39,232.29,484.88,525.01,798.15,549.29,855.59,658.09,499.04,585.79,654.36,490.49,311.59,334.43,416.89,217.3,441.24,343.17,610.56,218.94,598.7,172.67,479.31,608.86,315.31,210.57,307.34,770.94,424.3,600.24,362.52,299.59,230.23,352.45,185.78,181.96,183.65,364.81,256.98,264.64,869.58,419.11,180.67,804.95,251.8,184.5,653.27,260.41,190.63,229.53,393.25,213.14,319.13,242.64,290.79,222.01,409.03,176.58
27,323.28,830.65,218.33,446.97,421.09,659.42,448.74,797.12,537.56,370.35,527.39,657.33,409.83,281.92,277.02,357.64,219.56,340.74,289.18,750.95,204.39,479.7,187.23,349.83,484.47,266.16,191.56,247.61,698.59,353.21,437.64,291.44,266.06,192.1,298.72,172.29,186.68,197.49,312.86,207.88,243.79,844.53,337.39,154.45,711.52,211.14,175.28,542.32,209.33,173.58,187.77,339.75,203.2,286.19,209.06,253.68,192.66,319.61,166.52
28,267.66,754.31,203.73,403.6,359.41,509.45,348.47,738.84,502.06,288.67,511.29,592.99,335.97,276.04,227.43,275.25,202.89,258.37,261.42,814.06,202.68,354.6,187.44,293.44,431.13,251.97,183.73,231.41,626.08,279.61,345.62,245.44,239.04,176.25,254.87,165.64,179.27,186.05,245.93,181.22,240.57,707.89,289.52,144.36,651.84,179.72,175.03,471.63,188.41,161.03,160.5,325.16,195.24,228.42,179.71,225.13,177.24,246.39,165.21
29,244.53,681.12,195.48,350.35,329.81,412.4,292.02,682.12,434.96,252.98,507.29,517.12,278.73,272.42,196.23,208.97,193.29,225.14,245.38,757.6,195.91,287.77,185.07,364.74,382.51,237.49,174.74,230.93,562.33,226.2,306.49,227.7,219.51,167.98,231.22,159.95,172.03,169.08,203.35,171.46,226.2,549.91,264.7,139.97,593.46,159.18,172.48,397.49,186.59,155.43,152.21,298.29,189.96,192.05,169.09,212.22,166.65,213.57,162.57
30,226.07,637.47,187.9,315.28,312.33,370.47,276.92,636.57,344.92,236.66,480.78,455.27,255.91,267,187.98,189.63,195.23,213.17,237.36,709.28,189.46,267.15,185.93,413.61,341.12,217.92,165.03,231.95,525.59,197.39,284.57,226.45,213.45,161.41,218.52,153.89,171.29,168.37,194.19,164.4,214.13,437.54,259.18,137.76,525.5,145.7,166.07,354.19,183.89,155.16,152.16,262.81,183.88,187.92,172.01,200.17,158.67,182.54,158.68
31,208.25,621.34,176.48,302.15,296.39,333.53,279.21,612.12,336.07,211.28,445.62,410.53,259.72,269.89,187.99,204.19,190.87,196.13,236.43,690.28,198.62,245.38,180.79,312.36,330.44,210.72,163.03,238.18,521.64,179.98,271.27,222.69,216.78,155.13,205.7,148.54,165.95,169.39,188.41,158.89,222.81,354.08,262.37,137.57,479.15,140.04,161.54,375.52,177.27,152.91,153.02,225.27,179.79,184.36,171.48,183.64,157.23,151.03,160.96
32,209.81,622.36,183.07,277.79,281.98,309.23,297.12,603.47,305.71,198.31,441.95,435.24,237.85,254.55,193.1,198.32,188.46,194.8,224.54,622.81,197.56,224.72,178.19,256.55,286.6,203.97,157.41,231.75,526.41,174.25,262.95,233.81,218.39,149.27,210.66,154.93,159.16,160.13,172.23,153.43,218.72,326.95,250.7,137.56,510.58,140.35,163.2,365.88,171.51,151.02,146.99,226.48,179.93,180.39,168.41,190.06,162.67,158.5,168.12
33,195.74,532.7,174.13,286.47,283.89,287.2,256.23,560.91,269.64,206.03,423.77,408.62,229.08,256.93,180.44,188.02,182.72,181.16,240.13,638.42,203.3,208.45,192.26,289.46,289.65,197.74,153.55,200.58,506.91,170.68,263.57,215.33,211.13,155.92,202,146.85,171.44,161.93,167.45,153.02,206.59,331.54,238.55,139.95,569.98,145.48,170.26,367.15,171.02,152.3,139.06,204.72,187.69,162.43,162.12,172.79,154.48,178.54,157.56
34,210.8,541.24,175.52,310.03,286.47,312.77,248.73,534,358.5,206.08,427.08,438.59,225.68,263.57,181.84,184.93,179.67,192.69,221.35,639.37,189.45,210.1,175.85,268.37,304.75,194.39,155.25,190.46,520.45,174.32,243.18,209.44,221.24,158.84,204.31,146.89,163.68,154.33,173.47,152.58,201.23,322.01,248.12,136.32,528.46,142.84,156.1,362.49,182.69,148.16,136.29,194.7,184.64,164.94,161.08,185.24,151.52,154.69,157.24
35,194.23,477.65,168.59,288.37,272.66,300.2,231.07,538.27,302.08,195.01,426.97,412.25,217.84,257.06,175.61,194.36,179.21,186.26,231.58,624.42,206.87,208.03,176.74,265.7,273.11,187.59,163.89,183.74,467.05,171.84,243.02,207.79,206.98,155.17,203.36,152.46,162.76,151.97,180.3,152.51,208.33,308.01,235.11,133.22,487.96,145.11,152.31,339.71,186.35,146.68,138.83,189.65,175.91,159.41,169.96,184.74,151.06,169.89,167.92
36,188.62,450.2,178.34,289.12,256.28,294.4,233.84,553.44,341.11,194.41,417.09,354.32,221.53,240.92,172.5,191.42,184.85,182.62,229.51,624.91,210.6,199.63,178.35,286.62,287.38,184.43,159.73,196.2,466.04,163.54,240.23,209.4,205.05,153.09,208.67,148.48,156.39,153.28,179.21,150.59,205.73,309.78,232.03,136.61,492.44,145.74,155.69,320.24,175.67,146.97,144.83,195.83,178.46,156.18,168.26,182.65,149.66,169.72,168.26
37,190.55,448.28,183.68,276.49,259.98,302.3,239.19,564.83,352.25,192.28,427.27,308.37,231.74,243.17,172.64,187.48,186.37,183.42,224.05,619.4,203.91,199.17,184.23,286.67,295.67,189.03,158.76,211.87,470.69,163.05,236.86,205.6,206.77,155.56,207.15,142.44,159.74,155.25,178.27,149.54,198.39,311.08,239.43,137.73,462.21,145.13,157.71,311.24,172,150.49,146.04,191.27,186.02,160.18,165.46,177.9,148.11,166.25,165.43
38,200.33,466.24,176.92,260.4,267.45,307.73,237.3,572.07,338.34,186.79,427.24,305.39,237.31,252.74,170.96,184.57,181.27,184.15,230.05,612.71,202.87,205.13,186.13,269.17,287.6,190.54,159.86,202.98,452.46,164.21,234.32,205.74,214.25,155.52,202.77,144.81,165.39,151.72,177.48,149.6,197.51,310.84,246.94,133.54,412.66,146.94,158.79,307.98,173.59,153.3,145.81,199.35,189.44,164.55,168.4,178.7,148.14,162.24,165.22
39,215.56,510.31,172.77,267.1,260.97,303.36,244.94,564.08,377.25,186.02,404.51,333.99,234.1,253.58,165.49,178.1,179.63,184.55,237.41,620.5,208.54,205.44,178.61,282.03,295.14,184.42,154.94,186.94,444.19,157.83,227.92,213.49,229.28,152.74,204.91,152.64,161.76,145.26,174.38,149.75,204.39,315.75,244.42,129.04,389.73,149.54,162.58,305.74,170.98,152.21,148.13,240.53,187.68,162.58,169.87,185.58,149.9,155.19,165.76
40,207.28,458.78,177.14,259,278.99,275.63,278.57,507.9,372.09,187.48,424.62,397.74,225.02,259.7,176.37,199.85,179.26,190.32,225.72,636.21,231.04,198.78,171.03,312.92,300.18,183.98,168.5,284.49,431.58,168.1,226.76,194.06,204.25,158.5,217.59,162.32,181.08,147.1,167.45,161.14,203.13,283.87,241.34,129.82,324.34,147.08,162.88,335.63,173.01,149.02,148.6,226.23,196.38,166.83,165.52,177.69,151.45,166.85,159.71
41,208.63,462.04,182.13,262.62,276.3,285.04,287.99,538.76,384.91,196.71,411.94,401.05,230.13,288.49,173.86,186.85,179.94,190.98,242.69,590.73,264.84,208.95,176.24,324.05,305.22,181.96,169.47,366.6,446.57,167.07,224.82,197.25,206.97,160.15,246.92,164.48,196.44,153.48,165.41,165.69,212.56,292.78,240.16,132.75,325.71,155.9,163.98,323.47,179.58,149.7,145.8,268.98,197.8,169.24,170.63,180.35,156.94,163.55,168.31
42,209.98,465.3,187.12,266.24,273.62,294.44,297.41,569.62,397.73,205.95,399.27,404.37,235.24,317.29,171.35,173.85,180.63,191.64,259.66,545.25,298.64,219.11,181.46,335.19,310.25,179.94,170.45,448.71,461.56,166.04,222.88,200.45,209.69,161.8,276.26,166.65,211.79,159.86,163.36,170.25,222,301.7,238.97,135.68,327.08,164.71,165.09,311.32,186.15,150.38,143,311.73,199.21,171.65,175.75,183.01,162.44,160.25,176.92
43,223.44,535.23,200,299.87,271.05,279.55,306.95,573.49,383.95,246.08,426.55,431.97,287.27,417.22,262.53,183.45,200.4,205.72,387.6,552.76,406.87,221.6,199.84,320.46,320.57,214.56,213.96,639.85,510.6,177.49,239.55,246.18,259.72,189.15,387.66,199.32,272.47,206.87,185.84,210.01,299.36,304.46,276.42,139.8,377.02,158.89,184.05,315.96,231.46,154.46,158.15,359.34,209.98,178.21,195.78,202.35,181.58,184.9,214.06
44,268.75,611.11,251.01,357.85,313.83,284.8,400.53,628.18,423.16,317.09,493.7,513.58,380.42,510.96,349.97,223.87,274.48,235.26,568.74,628.76,428.25,280.84,242.85,383.92,335.54,308.29,194.27,628.54,581.01,195.67,324.78,360.31,366.96,228.44,458.17,204.8,342.02,287.97,203.14,280.83,403.88,415.91,402.76,152.23,412.55,171.89,234.16,365.81,326.53,164.65,177.43,496.36,254.54,190.78,212.97,242.95,244.65,215.65,257.76
